grid_id,county,county_short,geoid,grid_km,center_lat,center_lon,row_index,col_index,is_mock,shape_model,month,monthly_fire_probability_pct,risk_score,risk_level,mock_ndvi,mock_avgtempF,mock_humid,mock_wind,county_avgtempF,county_humid,county_wind,county_precip,county_sunHour
06083_5km_0238,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.153661,11,9,1,county_boundary_clipped_grid,2020-08,41.33,0.5547,medium,0.6462,81.74,45.23,5.07,82.39,43.77,4.71,0.0032,11.28
06083_5km_0239,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.099136,11,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5535,medium,0.6447,81.68,45.37,5.1,82.39,43.77,4.71,0.0032,11.28
06083_5km_0240,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.044611,11,11,1,county_boundary_clipped_grid,2020-08,41.33,0.5528,medium,0.6438,81.64,45.45,5.12,82.39,43.77,4.71,0.0032,11.28
06083_5km_0241,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-119.990086,11,12,1,county_boundary_clipped_grid,2020-08,41.33,0.5527,medium,0.6437,81.64,45.46,5.12,82.39,43.77,4.71,0.0032,11.28
06083_5km_0242,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-119.93556,11,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5532,medium,0.6443,81.66,45.4,5.11,82.39,43.77,4.71,0.0032,11.28
06083_5km_0243,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-119.881035,11,14,1,county_boundary_clipped_grid,2020-08,41.33,0.5543,medium,0.6456,81.72,45.28,5.08,82.39,43.77,4.71,0.0032,11.28
06083_5km_0244,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-119.82651,11,15,1,county_boundary_clipped_grid,2020-08,41.33,0.5558,medium,0.6475,81.79,45.11,5.04,82.39,43.77,4.71,0.0032,11.28
06083_5km_0245,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-119.771985,11,16,1,county_boundary_clipped_grid,2020-08,41.33,0.5577,medium,0.6499,81.89,44.9,4.98,82.39,43.77,4.71,0.0032,11.28
06083_5km_0246,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-119.71746,11,17,1,county_boundary_clipped_grid,2020-08,41.33,0.5598,medium,0.6525,81.99,44.66,4.93,82.39,43.77,4.71,0.0032,11.28
06083_5km_0247,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-119.662935,11,18,1,county_boundary_clipped_grid,2020-08,41.33,0.562,medium,0.6552,82.1,44.42,4.87,82.39,43.77,4.71,0.0032,11.28
06083_5km_0248,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-119.60841,11,19,1,county_boundary_clipped_grid,2020-08,41.33,0.5641,medium,0.6578,82.2,44.18,4.81,82.39,43.77,4.71,0.0032,11.28
06083_5km_0249,Santa Barbara County,Santa Barbara,06083,5.0,34.882455,-119.553885,11,20,1,county_boundary_clipped_grid,2020-08,41.33,0.5656,medium,0.6597,82.28,44.02,4.77,82.39,43.77,4.71,0.0032,11.28
06083_5km_0250,Santa Barbara County,Santa Barbara,06083,5.0,34.882415,-119.49936,11,21,1,county_boundary_clipped_grid,2020-08,41.33,0.567,medium,0.6615,82.35,43.85,4.73,82.39,43.77,4.71,0.0032,11.28
06083_5km_0251,Santa Barbara County,Santa Barbara,06083,5.0,34.884283,-119.45722,11,22,1,county_boundary_clipped_grid,2020-08,41.33,0.5679,medium,0.6626,82.4,43.75,4.71,82.39,43.77,4.71,0.0032,11.28
06083_5km_0252,Santa Barbara County,Santa Barbara,06083,5.0,34.945581,-120.638052,12,0,1,county_boundary_clipped_grid,2020-08,41.33,0.5717,medium,0.6675,82.59,43.32,4.82,82.39,43.77,4.71,0.0032,11.28
06083_5km_0253,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-120.589861,12,1,1,county_boundary_clipped_grid,2020-08,41.33,0.5709,medium,0.6664,82.55,43.42,4.8,82.39,43.77,4.71,0.0032,11.28
06083_5km_0254,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-120.535336,12,2,1,county_boundary_clipped_grid,2020-08,41.33,0.5701,medium,0.6654,82.51,43.51,4.77,82.39,43.77,4.71,0.0032,11.28
06083_5km_0255,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-120.480811,12,3,1,county_boundary_clipped_grid,2020-08,41.33,0.5688,medium,0.6637,82.44,43.65,4.74,82.39,43.77,4.71,0.0032,11.28
06083_5km_0256,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-120.426286,12,4,1,county_boundary_clipped_grid,2020-08,41.33,0.567,medium,0.6616,82.35,43.85,4.73,82.39,43.77,4.71,0.0032,11.28
06083_5km_0257,Santa Barbara County,Santa Barbara,06083,5.0,34.936964,-120.373894,12,5,1,county_boundary_clipped_grid,2020-08,41.33,0.5652,medium,0.6593,82.26,44.05,4.78,82.39,43.77,4.71,0.0032,11.28
06083_5km_0258,Santa Barbara County,Santa Barbara,06083,5.0,34.919045,-120.334597,12,6,1,county_boundary_clipped_grid,2020-08,41.33,0.5627,medium,0.6561,82.13,44.34,4.85,82.39,43.77,4.71,0.0032,11.28
06083_5km_0259,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-120.262711,12,7,1,county_boundary_clipped_grid,2020-08,41.33,0.5607,medium,0.6537,82.04,44.56,4.9,82.39,43.77,4.71,0.0032,11.28
06083_5km_0260,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-120.208186,12,8,1,county_boundary_clipped_grid,2020-08,41.33,0.5587,medium,0.6512,81.94,44.78,4.96,82.39,43.77,4.71,0.0032,11.28
06083_5km_0261,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-120.153661,12,9,1,county_boundary_clipped_grid,2020-08,41.33,0.5571,medium,0.6491,81.86,44.97,5.0,82.39,43.77,4.71,0.0032,11.28
06083_5km_0262,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-120.099136,12,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5559,medium,0.6476,81.8,45.1,5.03,82.39,43.77,4.71,0.0032,11.28
06083_5km_0263,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-120.044611,12,11,1,county_boundary_clipped_grid,2020-08,41.33,0.5552,medium,0.6468,81.76,45.18,5.05,82.39,43.77,4.71,0.0032,11.28
06083_5km_0264,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-119.990086,12,12,1,county_boundary_clipped_grid,2020-08,41.33,0.5551,medium,0.6467,81.76,45.19,5.06,82.39,43.77,4.71,0.0032,11.28
06083_5km_0265,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-119.93556,12,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5556,medium,0.6473,81.78,45.13,5.04,82.39,43.77,4.71,0.0032,11.28
06083_5km_0266,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-119.881035,12,14,1,county_boundary_clipped_grid,2020-08,41.33,0.5567,medium,0.6486,81.84,45.02,5.01,82.39,43.77,4.71,0.0032,11.28
06083_5km_0267,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-119.82651,12,15,1,county_boundary_clipped_grid,2020-08,41.33,0.5582,medium,0.6505,81.91,44.84,4.97,82.39,43.77,4.71,0.0032,11.28
06083_5km_0268,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-119.771985,12,16,1,county_boundary_clipped_grid,2020-08,41.33,0.5601,medium,0.6529,82.01,44.63,4.92,82.39,43.77,4.71,0.0032,11.28
06083_5km_0269,Santa Barbara County,Santa Barbara,06083,5.0,34.934727,-119.71746,12,17,1,county_boundary_clipped_grid,2020-08,41.33,0.5622,medium,0.6555,82.11,44.4,4.86,82.39,43.77,4.71,0.0032,11.28
06083_5km_0270,Santa Barbara County,Santa Barbara,06083,5.0,34.932922,-119.662935,12,18,1,county_boundary_clipped_grid,2020-08,41.33,0.5642,medium,0.6581,82.21,44.16,4.8,82.39,43.77,4.71,0.0032,11.28
06083_5km_0271,Santa Barbara County,Santa Barbara,06083,5.0,34.929781,-119.611238,12,19,1,county_boundary_clipped_grid,2020-08,41.33,0.566,medium,0.6603,82.3,43.96,4.76,82.39,43.77,4.71,0.0032,11.28
06083_5km_0272,Santa Barbara County,Santa Barbara,06083,5.0,34.918325,-119.575903,12,20,1,county_boundary_clipped_grid,2020-08,41.33,0.5666,medium,0.6611,82.33,43.89,4.74,82.39,43.77,4.71,0.0032,11.28
06083_5km_0273,Santa Barbara County,Santa Barbara,06083,5.0,34.970121,-120.647636,13,0,1,county_boundary_clipped_grid,2020-08,41.33,0.5733,medium,0.6694,82.67,43.15,4.86,82.39,43.77,4.71,0.0032,11.28
06083_5km_0274,Santa Barbara County,Santa Barbara,06083,5.0,34.969246,-120.573113,13,1,1,county_boundary_clipped_grid,2020-08,41.33,0.5728,medium,0.6688,82.64,43.2,4.85,82.39,43.77,4.71,0.0032,11.28
06083_5km_0275,Santa Barbara County,Santa Barbara,06083,5.0,34.965533,-120.535336,13,2,1,county_boundary_clipped_grid,2020-08,41.33,0.572,medium,0.6678,82.6,43.29,4.83,82.39,43.77,4.71,0.0032,11.28
06083_5km_0276,Santa Barbara County,Santa Barbara,06083,5.0,34.973188,-120.480811,13,3,1,county_boundary_clipped_grid,2020-08,41.33,0.5712,medium,0.6667,82.56,43.38,4.81,82.39,43.77,4.71,0.0032,11.28
06083_5km_0277,Santa Barbara County,Santa Barbara,06083,5.0,34.977602,-120.436055,13,4,1,county_boundary_clipped_grid,2020-08,41.33,0.5701,medium,0.6654,82.51,43.51,4.77,82.39,43.77,4.71,0.0032,11.28
06083_5km_0278,Santa Barbara County,Santa Barbara,06083,5.0,34.960245,-120.392328,13,5,1,county_boundary_clipped_grid,2020-08,41.33,0.5674,medium,0.662,82.37,43.81,4.72,82.39,43.77,4.71,0.0032,11.28
06083_5km_0279,Santa Barbara County,Santa Barbara,06083,5.0,34.977663,-120.302318,13,6,1,county_boundary_clipped_grid,2020-08,41.33,0.565,medium,0.659,82.25,44.08,4.78,82.39,43.77,4.71,0.0032,11.28
06083_5km_0280,Santa Barbara County,Santa Barbara,06083,5.0,34.979643,-120.262711,13,7,1,county_boundary_clipped_grid,2020-08,41.33,0.5635,medium,0.6572,82.18,44.24,4.82,82.39,43.77,4.71,0.0032,11.28
06083_5km_0281,Santa Barbara County,Santa Barbara,06083,5.0,34.979643,-120.208186,13,8,1,county_boundary_clipped_grid,2020-08,41.33,0.5616,medium,0.6547,82.08,44.46,4.88,82.39,43.77,4.71,0.0032,11.28
06083_5km_0282,Santa Barbara County,Santa Barbara,06083,5.0,34.979643,-120.153661,13,9,1,county_boundary_clipped_grid,2020-08,41.33,0.5599,medium,0.6527,82.0,44.65,4.92,82.39,43.77,4.71,0.0032,11.28
06083_5km_0283,Santa Barbara County,Santa Barbara,06083,5.0,34.979643,-120.099136,13,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5587,medium,0.6512,81.94,44.78,4.96,82.39,43.77,4.71,0.0032,11.28
06083_5km_0284,Santa Barbara County,Santa Barbara,06083,5.0,34.979643,-120.044611,13,11,1,county_boundary_clipped_grid,2020-08,41.33,0.558,medium,0.6503,81.9,44.86,4.98,82.39,43.77,4.71,0.0032,11.28
06083_5km_0285,Santa Barbara County,Santa Barbara,06083,5.0,34.979643,-119.990086,13,12,1,county_boundary_clipped_grid,2020-08,41.33,0.558,medium,0.6502,81.9,44.87,4.98,82.39,43.77,4.71,0.0032,11.28
06083_5km_0286,Santa Barbara County,Santa Barbara,06083,5.0,34.979643,-119.93556,13,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5584,medium,0.6508,81.92,44.81,4.96,82.39,43.77,4.71,0.0032,11.28
06083_5km_0287,Santa Barbara County,Santa Barbara,06083,5.0,34.979643,-119.881035,13,14,1,county_boundary_clipped_grid,2020-08,41.33,0.5595,medium,0.6521,81.98,44.7,4.94,82.39,43.77,4.71,0.0032,11.28
06083_5km_0288,Santa Barbara County,Santa Barbara,06083,5.0,34.976163,-119.82651,13,15,1,county_boundary_clipped_grid,2020-08,41.33,0.5608,medium,0.6538,82.04,44.55,4.9,82.39,43.77,4.71,0.0032,11.28
06083_5km_0289,Santa Barbara County,Santa Barbara,06083,5.0,34.981198,-119.78009,13,16,1,county_boundary_clipped_grid,2020-08,41.33,0.5627,medium,0.6562,82.14,44.34,4.85,82.39,43.77,4.71,0.0032,11.28
06083_5km_0290,Santa Barbara County,Santa Barbara,06083,5.0,34.964431,-119.71746,13,17,1,county_boundary_clipped_grid,2020-08,41.33,0.564,medium,0.6578,82.2,44.19,4.81,82.39,43.77,4.71,0.0032,11.28
06083_5km_0291,Santa Barbara County,Santa Barbara,06083,5.0,34.967788,-119.676425,13,18,1,county_boundary_clipped_grid,2020-08,41.33,0.5659,medium,0.6601,82.3,43.98,4.76,82.39,43.77,4.71,0.0032,11.28
06083_5km_0292,Santa Barbara County,Santa Barbara,06083,5.0,35.012285,-120.321958,14,6,1,county_boundary_clipped_grid,2020-08,41.33,0.5681,medium,0.6628,82.41,43.73,4.72,82.39,43.77,4.71,0.0032,11.28
06083_5km_0293,Santa Barbara County,Santa Barbara,06083,5.0,35.013455,-120.256526,14,7,1,county_boundary_clipped_grid,2020-08,41.33,0.5656,medium,0.6597,82.28,44.01,4.77,82.39,43.77,4.71,0.0032,11.28
06083_5km_0294,Santa Barbara County,Santa Barbara,06083,5.0,35.011605,-120.208186,14,8,1,county_boundary_clipped_grid,2020-08,41.33,0.5637,medium,0.6574,82.19,44.22,4.82,82.39,43.77,4.71,0.0032,11.28
06083_5km_0295,Santa Barbara County,Santa Barbara,06083,5.0,35.020441,-120.153661,14,9,1,county_boundary_clipped_grid,2020-08,41.33,0.5627,medium,0.6561,82.13,44.34,4.85,82.39,43.77,4.71,0.0032,11.28
06083_5km_0296,Santa Barbara County,Santa Barbara,06083,5.0,35.024559,-120.099136,14,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5617,medium,0.6549,82.09,44.45,4.87,82.39,43.77,4.71,0.0032,11.28
06083_5km_0297,Santa Barbara County,Santa Barbara,06083,5.0,35.024559,-120.044611,14,11,1,county_boundary_clipped_grid,2020-08,41.33,0.561,medium,0.6541,82.05,44.52,4.89,82.39,43.77,4.71,0.0032,11.28
06083_5km_0298,Santa Barbara County,Santa Barbara,06083,5.0,35.024559,-119.990086,14,12,1,county_boundary_clipped_grid,2020-08,41.33,0.561,medium,0.654,82.05,44.53,4.9,82.39,43.77,4.71,0.0032,11.28
06083_5km_0299,Santa Barbara County,Santa Barbara,06083,5.0,35.023241,-119.93556,14,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5614,medium,0.6545,82.07,44.49,4.88,82.39,43.77,4.71,0.0032,11.28
06083_5km_0300,Santa Barbara County,Santa Barbara,06083,5.0,35.016525,-119.881035,14,14,1,county_boundary_clipped_grid,2020-08,41.33,0.562,medium,0.6552,82.1,44.42,4.87,82.39,43.77,4.71,0.0032,11.28
06083_5km_0301,Santa Barbara County,Santa Barbara,06083,5.0,35.023213,-119.851372,14,15,1,county_boundary_clipped_grid,2020-08,41.33,0.5632,medium,0.6568,82.16,44.28,4.83,82.39,43.77,4.71,0.0032,11.28
06083_5km_0302,Santa Barbara County,Santa Barbara,06083,5.0,35.051702,-120.181915,15,8,1,county_boundary_clipped_grid,2020-08,41.33,0.5655,medium,0.6597,82.28,44.02,4.77,82.39,43.77,4.71,0.0032,11.28
06083_5km_0303,Santa Barbara County,Santa Barbara,06083,5.0,35.064697,-120.150691,15,9,1,county_boundary_clipped_grid,2020-08,41.33,0.5654,medium,0.6596,82.27,44.03,4.77,82.39,43.77,4.71,0.0032,11.28
06083_5km_0304,Santa Barbara County,Santa Barbara,06083,5.0,35.069474,-120.099136,15,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5646,medium,0.6585,82.23,44.12,4.79,82.39,43.77,4.71,0.0032,11.28
06083_5km_0305,Santa Barbara County,Santa Barbara,06083,5.0,35.064461,-120.044611,15,11,1,county_boundary_clipped_grid,2020-08,41.33,0.5636,medium,0.6573,82.18,44.23,4.82,82.39,43.77,4.71,0.0032,11.28
06083_5km_0306,Santa Barbara County,Santa Barbara,06083,5.0,35.065736,-120.003108,15,12,1,county_boundary_clipped_grid,2020-08,41.33,0.5636,medium,0.6573,82.18,44.24,4.82,82.39,43.77,4.71,0.0032,11.28
06083_5km_0307,Santa Barbara County,Santa Barbara,06083,5.0,35.051708,-119.941468,15,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5631,medium,0.6567,82.16,44.29,4.83,82.39,43.77,4.71,0.0032,11.28
06089_5km_0001,Shasta County,Shasta,06089,5.0,40.30863,-123.037177,0,0,1,county_boundary_clipped_grid,2020-08,23.33,0.4263,medium,0.7121,88.62,28.29,5.01,88.55,28.45,4.97,0.0,11.56
06089_5km_0002,Shasta County,Shasta,06089,5.0,40.322718,-122.979841,0,1,1,county_boundary_clipped_grid,2020-08,23.33,0.4256,medium,0.7112,88.59,28.36,4.99,88.55,28.45,4.97,0.0,11.56
06089_5km_0003,Shasta County,Shasta,06089,5.0,40.321183,-122.927156,0,2,1,county_boundary_clipped_grid,2020-08,23.33,0.4238,medium,0.7089,88.5,28.57,5.0,88.55,28.45,4.97,0.0,11.56
06089_5km_0004,Shasta County,Shasta,06089,5.0,40.329586,-122.655094,0,6,1,county_boundary_clipped_grid,2020-08,23.33,0.4144,medium,0.6973,88.03,29.62,5.25,88.55,28.45,4.97,0.0,11.56
06089_5km_0005,Shasta County,Shasta,06089,5.0,40.329586,-122.651801,0,7,1,county_boundary_clipped_grid,2020-08,23.33,0.4144,medium,0.6972,88.03,29.63,5.25,88.55,28.45,4.97,0.0,11.56
06089_5km_0006,Shasta County,Shasta,06089,5.0,40.351275,-123.02672,1,0,1,county_boundary_clipped_grid,2020-08,23.33,0.4286,medium,0.715,88.74,28.02,5.07,88.55,28.45,4.97,0.0,11.56
06089_5km_0007,Shasta County,Shasta,06089,5.0,40.352748,-122.979841,1,1,1,county_boundary_clipped_grid,2020-08,23.33,0.4275,medium,0.7136,88.68,28.15,5.04,88.55,28.45,4.97,0.0,11.56
06089_5km_0008,Shasta County,Shasta,06089,5.0,40.354231,-122.920542,1,2,1,county_boundary_clipped_grid,2020-08,23.33,0.4256,medium,0.7112,88.59,28.37,4.99,88.55,28.45,4.97,0.0,11.56
06089_5km_0009,Shasta County,Shasta,06089,5.0,40.362097,-122.861243,1,3,1,county_boundary_clipped_grid,2020-08,23.33,0.4238,medium,0.709,88.5,28.56,5.0,88.55,28.45,4.97,0.0,11.56
06089_5km_0010,Shasta County,Shasta,06089,5.0,40.367887,-122.801945,1,4,1,county_boundary_clipped_grid,2020-08,23.33,0.4218,medium,0.7065,88.4,28.79,5.05,88.55,28.45,4.97,0.0,11.56
06089_5km_0011,Shasta County,Shasta,06089,5.0,40.362784,-122.725002,1,5,1,county_boundary_clipped_grid,2020-08,23.33,0.4186,medium,0.7025,88.24,29.15,5.14,88.55,28.45,4.97,0.0,11.56
06089_5km_0012,Shasta County,Shasta,06089,5.0,40.361684,-122.683347,1,6,1,county_boundary_clipped_grid,2020-08,23.33,0.4172,medium,0.7008,88.17,29.3,5.18,88.55,28.45,4.97,0.0,11.56
06089_5km_0013,Shasta County,Shasta,06089,5.0,40.352201,-122.628213,1,7,1,county_boundary_clipped_grid,2020-08,23.33,0.4153,medium,0.6983,88.07,29.52,5.23,88.55,28.45,4.97,0.0,11.56
06089_5km_0014,Shasta County,Shasta,06089,5.0,40.366795,-122.58699,1,8,1,county_boundary_clipped_grid,2020-08,23.33,0.4155,medium,0.6987,88.09,29.49,5.22,88.55,28.45,4.97,0.0,11.56
06089_5km_0015,Shasta County,Shasta,06089,5.0,40.37395,-122.442275,1,10,1,county_boundary_clipped_grid,2020-08,23.33,0.4162,medium,0.6995,88.12,29.42,5.2,88.55,28.45,4.97,0.0,11.56
06089_5km_0016,Shasta County,Shasta,06089,5.0,40.373554,-122.398174,1,11,1,county_boundary_clipped_grid,2020-08,23.33,0.4171,medium,0.7006,88.16,29.32,5.18,88.55,28.45,4.97,0.0,11.56
06089_5km_0017,Shasta County,Shasta,06089,5.0,40.373559,-122.347732,1,12,1,county_boundary_clipped_grid,2020-08,23.33,0.4184,medium,0.7023,88.23,29.17,5.14,88.55,28.45,4.97,0.0,11.56
06089_5km_0018,Shasta County,Shasta,06089,5.0,40.37926,-123.014061,2,0,1,county_boundary_clipped_grid,2020-08,23.33,0.4302,medium,0.717,88.82,27.85,5.12,88.55,28.45,4.97,0.0,11.56
06089_5km_0019,Shasta County,Shasta,06089,5.0,40.407033,-122.973985,2,1,1,county_boundary_clipped_grid,2020-08,23.33,0.4309,medium,0.7179,88.85,27.77,5.14,88.55,28.45,4.97,0.0,11.56
06089_5km_0020,Shasta County,Shasta,06089,5.0,40.397664,-122.920542,2,2,1,county_boundary_clipped_grid,2020-08,23.33,0.4285,medium,0.7148,88.73,28.04,5.07,88.55,28.45,4.97,0.0,11.56
06089_5km_0021,Shasta County,Shasta,06089,5.0,40.397664,-122.861243,2,3,1,county_boundary_clipped_grid,2020-08,23.33,0.4262,medium,0.712,88.62,28.3,5.01,88.55,28.45,4.97,0.0,11.56
06089_5km_0022,Shasta County,Shasta,06089,5.0,40.397664,-122.801945,2,4,1,county_boundary_clipped_grid,2020-08,23.33,0.4238,medium,0.709,88.5,28.56,4.99,88.55,28.45,4.97,0.0,11.56
06089_5km_0023,Shasta County,Shasta,06089,5.0,40.397664,-122.742646,2,5,1,county_boundary_clipped_grid,2020-08,23.33,0.4216,medium,0.7062,88.39,28.81,5.06,88.55,28.45,4.97,0.0,11.56
06089_5km_0024,Shasta County,Shasta,06089,5.0,40.397664,-122.683347,2,6,1,county_boundary_clipped_grid,2020-08,23.33,0.4196,medium,0.7038,88.29,29.03,5.11,88.55,28.45,4.97,0.0,11.56
06089_5km_0025,Shasta County,Shasta,06089,5.0,40.397664,-122.624048,2,7,1,county_boundary_clipped_grid,2020-08,23.33,0.4182,medium,0.702,88.22,29.19,5.15,88.55,28.45,4.97,0.0,11.56
06089_5km_0026,Shasta County,Shasta,06089,5.0,40.400106,-122.56475,2,8,1,county_boundary_clipped_grid,2020-08,23.33,0.4175,medium,0.7012,88.18,29.27,5.17,88.55,28.45,4.97,0.0,11.56
06089_5km_0027,Shasta County,Shasta,06089,5.0,40.406898,-122.505451,2,9,1,county_boundary_clipped_grid,2020-08,23.33,0.4178,medium,0.7015,88.2,29.24,5.16,88.55,28.45,4.97,0.0,11.56
06089_5km_0028,Shasta County,Shasta,06089,5.0,40.402027,-122.446152,2,10,1,county_boundary_clipped_grid,2020-08,23.33,0.4182,medium,0.7018,88.21,29.2,5.16,88.55,28.45,4.97,0.0,11.56
06089_5km_0029,Shasta County,Shasta,06089,5.0,40.398274,-122.386853,2,11,1,county_boundary_clipped_grid,2020-08,23.33,0.4216,medium,0.7017,88.32,28.85,5.2,88.55,28.45,4.97,0.0,11.56
06089_5km_0030,Shasta County,Shasta,06089,5.0,40.399211,-122.327555,2,12,1,county_boundary_clipped_grid,2020-08,23.33,0.4262,medium,0.7025,88.48,28.36,5.22,88.55,28.45,4.97,0.0,11.56
06089_5km_0031,Shasta County,Shasta,06089,5.0,40.403669,-122.268256,2,13,1,county_boundary_clipped_grid,2020-08,23.33,0.4318,medium,0.704,88.68,27.78,5.24,88.55,28.45,4.97,0.0,11.56
06089_5km_0032,Shasta County,Shasta,06089,5.0,40.406326,-122.208957,2,14,1,county_boundary_clipped_grid,2020-08,23.33,0.4365,medium,0.706,88.86,27.27,5.28,88.55,28.45,4.97,0.0,11.56
06089_5km_0033,Shasta County,Shasta,06089,5.0,40.412169,-122.149658,2,15,1,county_boundary_clipped_grid,2020-08,23.33,0.4416,medium,0.7082,89.06,26.72,5.42,88.55,28.45,4.97,0.0,11.56
06089_5km_0034,Shasta County,Shasta,06089,5.0,40.411213,-122.106213,2,16,1,county_boundary_clipped_grid,2020-08,23.33,0.4436,medium,0.71,89.15,26.51,5.47,88.55,28.45,4.97,0.0,11.56
06089_5km_0035,Shasta County,Shasta,06089,5.0,40.419276,-122.041241,2,17,1,county_boundary_clipped_grid,2020-08,23.33,0.448,medium,0.7122,89.32,26.03,5.59,88.55,28.45,4.97,0.0,11.56
06089_5km_0036,Shasta County,Shasta,06089,5.0,40.417872,-121.946436,2,18,1,county_boundary_clipped_grid,2020-08,23.33,0.4487,medium,0.7149,89.38,25.94,5.61,88.55,28.45,4.97,0.0,11.56
06089_5km_0037,Shasta County,Shasta,06089,5.0,40.417023,-121.937729,2,19,1,county_boundary_clipped_grid,2020-08,23.33,0.4484,medium,0.715,89.38,25.97,5.61,88.55,28.45,4.97,0.0,11.56
06089_5km_0038,Shasta County,Shasta,06089,5.0,40.422611,-122.962624,3,1,1,county_boundary_clipped_grid,2020-08,23.33,0.4316,medium,0.7187,88.89,27.69,5.15,88.55,28.45,4.97,0.0,11.56
06089_5km_0039,Shasta County,Shasta,06089,5.0,40.438032,-122.912546,3,2,1,county_boundary_clipped_grid,2020-08,23.33,0.4308,medium,0.7178,88.85,27.77,5.13,88.55,28.45,4.97,0.0,11.56
06089_5km_0040,Shasta County,Shasta,06089,5.0,40.442355,-122.861243,3,3,1,county_boundary_clipped_grid,2020-08,23.33,0.4291,medium,0.7156,88.76,27.97,5.09,88.55,28.45,4.97,0.0,11.56
06089_5km_0041,Shasta County,Shasta,06089,5.0,40.442579,-122.801945,3,4,1,county_boundary_clipped_grid,2020-08,23.33,0.4268,medium,0.7127,88.65,28.23,5.02,88.55,28.45,4.97,0.0,11.56
06089_5km_0042,Shasta County,Shasta,06089,5.0,40.442579,-122.742646,3,5,1,county_boundary_clipped_grid,2020-08,23.33,0.4245,medium,0.7099,88.53,28.48,4.98,88.55,28.45,4.97,0.0,11.56
06089_5km_0043,Shasta County,Shasta,06089,5.0,40.442579,-122.683347,3,6,1,county_boundary_clipped_grid,2020-08,23.33,0.4226,medium,0.7075,88.44,28.7,5.03,88.55,28.45,4.97,0.0,11.56
06089_5km_0044,Shasta County,Shasta,06089,5.0,40.442579,-122.624048,3,7,1,county_boundary_clipped_grid,2020-08,23.33,0.4212,medium,0.7057,88.37,28.86,5.07,88.55,28.45,4.97,0.0,11.56
06089_5km_0045,Shasta County,Shasta,06089,5.0,40.442579,-122.56475,3,8,1,county_boundary_clipped_grid,2020-08,23.33,0.4203,medium,0.7046,88.32,28.96,5.09,88.55,28.45,4.97,0.0,11.56
06089_5km_0046,Shasta County,Shasta,06089,5.0,40.442579,-122.505451,3,9,1,county_boundary_clipped_grid,2020-08,23.33,0.4238,medium,0.7026,88.41,28.61,5.19,88.55,28.45,4.97,0.0,11.56
06089_5km_0047,Shasta County,Shasta,06089,5.0,40.442579,-122.446152,3,10,1,county_boundary_clipped_grid,2020-08,23.33,0.4281,medium,0.7014,88.53,28.17,5.28,88.55,28.45,4.97,0.0,11.56
06089_5km_0048,Shasta County,Shasta,06089,5.0,40.442579,-122.386853,3,11,1,county_boundary_clipped_grid,2020-08,23.33,0.4326,medium,0.7013,88.67,27.71,5.33,88.55,28.45,4.97,0.0,11.56
06089_5km_0049,Shasta County,Shasta,06089,5.0,40.442579,-122.327555,3,12,1,county_boundary_clipped_grid,2020-08,23.33,0.4372,medium,0.702,88.83,27.23,5.36,88.55,28.45,4.97,0.0,11.56
06089_5km_0050,Shasta County,Shasta,06089,5.0,40.442579,-122.268256,3,13,1,county_boundary_clipped_grid,2020-08,23.33,0.4417,medium,0.7035,88.99,26.75,5.42,88.55,28.45,4.97,0.0,11.56
